name,status,type,origin_year,origin_place,views,videos,photos,comments
2665,0,84,90,1574,123919,30,86,751
3406,2,17,89,1350,361397,2,7,23
1872,0,82,89,583,246061,44,91,62
2466,0,7,88,431,249142,1,13,21
2507,0,84,81,900,1060403,678,36752,2341
1085,2,72,95,1477,6995,88,2,14
1544,2,64,96,1477,134937,19,5,35
1604,0,17,96,1385,291679,8,171,52
3679,0,84,89,191,144413,122,241,100
1194,0,32,96,1558,5287080,26,162,125
1727,2,45,96,230,19563,0,10,16
3020,2,29,96,754,108287,5,59,83
1184,0,17,96,1385,2060444,28,352,110
1341,2,78,96,520,95367,12,57,84
3382,0,18,95,44,721008,39,360,218
1158,0,33,96,44,543522,2,269,23
2699,2,84,86,616,86955,10,217,52
1405,0,69,92,42,67178,0,81,24
279,0,47,95,44,3760429,11,705,111
2366,0,33,93,548,204195,3,253,39
169,0,76,95,44,221586,0,188,37
2634,0,58,94,1556,186721,58,1,17
349,0,47,96,1385,819132,2,87,70
2694,0,11,92,1035,1974442,35,1591,270
718,2,18,95,1477,105227,7,2,17
3502,2,33,95,362,62877,1,45,14
840,0,18,96,854,369956,44,886,102
3544,2,72,87,1250,21429,32,1,22
1819,2,33,88,486,81525,0,142,21
2976,0,29,94,296,607675,8,14,133
258,2,33,95,801,38555,0,20,56
2655,2,1,91,160,25173,12,13,47
2525,2,64,95,1211,400397,22,7,57
3002,2,58,93,1162,5932,42,0,3
181,2,24,86,420,47346,2,13,40
3772,2,84,89,697,53415,45,536,25
2594,0,45,95,572,333409,0,33,84
2407,2,5,95,491,222733,47,337,238
1384,2,7,81,302,26878,2,19,8
1798,2,22,89,549,37732,4,44,38
3292,0,45,94,1385,485751,0,52,88
2805,2,58,95,1556,18385,21,1,17
3133,2,89,94,1477,31149,28,26,72
1995,2,2,95,655,6314,0,3,9
3812,0,90,90,1521,163362,2,56,40
170,0,89,92,1255,54782,29,0,15
43,0,18,95,1350,4810100,12,921,136
3138,0,24,79,1392,44588,1,11,37
2311,2,72,94,1477,127421,24,1,80
2505,0,29,95,1385,249646,4,28,42
36,2,79,90,63,40832,31,11,35
3418,0,78,91,1361,114480,49,440,269
430,0,47,95,766,1764910,19,337,100
2742,2,89,95,1477,67648,6,26,46
2893,2,4,95,1350,77327,0,12,17
2153,0,60,92,41,603284,2,209,66
2671,2,72,95,1477,18244,38,4,18
2128,2,58,95,1556,5089,11,0,6
914,0,45,94,1477,291090,4,1,28
2994,0,69,95,1560,359226,4,268,52
1206,0,18,95,483,11966701,50,1291,483
968,0,18,95,707,5253253,296,1622,516
2705,0,45,94,1385,724733,7,4,195
1099,0,45,95,1567,82676,0,22,31
1312,2,33,95,44,47247,0,43,21
1692,0,72,93,1081,103216,92,58,57
289,2,20,95,1477,60390,120,20,26
3694,2,58,94,1556,18734,35,18,13
2391,2,64,94,1477,74957,5,8,17
671,0,89,92,1477,25654,10,10,13
3286,2,64,94,1195,106927,10,20,20
165,2,74,92,44,131465,2,45,63
2602,2,72,94,1477,62631,82,0,45
3443,0,72,88,1463,36570,14,1,26
3381,2,33,93,345,124268,2,125,40
1008,0,86,95,1477,557214,35,86,142
2278,0,69,95,1477,652795,26,109,107
305,0,47,95,44,2655281,1,221,105
2809,0,27,92,44,555205,1,87,52
1786,0,61,95,1009,2415238,5,696,140
777,0,79,89,717,180216,11,12,48
2979,0,33,95,44,91830,1,101,50
3008,0,33,95,1049,222334,3,29,29
1013,2,72,94,1477,6849,17,1,3
3642,2,72,93,1477,8202,10,0,3
887,0,69,95,1108,2094814,16,715,102
2618,0,69,89,44,1589201,233,29996,431
3015,0,47,93,801,284402,0,66,31
1204,0,57,106,1385,160339,11,140,61
2463,0,33,95,44,42734,0,44,23
1072,0,16,84,245,388358,36,958,271
424,0,21,29,308,248342,177,988,128
3028,0,47,95,44,1757484,20,265,62
2841,0,72,93,1477,34063,28,3,21
3225,0,37,88,1448,383228,43,136,91
2981,0,4,94,1477,119760,13,13,43
25,0,79,95,832,1443448,19,225,178
1433,0,33,48,1263,97161,3,100,27
3612,2,64,90,1084,41589,1,19,23
380,0,61,95,44,254951,1,107,52
2044,0,18,95,44,9006550,21,522,143
682,2,5,60,701,23680,68,24,20
2546,0,64,95,559,191914,1,14,55
1646,0,45,95,1361,186470,1,18,80
3384,0,86,94,1477,819565,66,76,429
2430,0,82,95,44,634014,6,71,38
2069,2,4,62,1290,125932,69,163,218
2827,0,9,93,1556,56469,42,34,18
3075,0,84,92,1396,531263,566,3026,872
636,2,72,94,1477,19516,89,0,18
2213,0,2,92,1556,18830,10,1,10
2052,0,33,93,44,2073305,0,231,201
3759,0,72,92,1477,126479,744,0,42
3366,2,74,89,44,752704,15,320,300
2967,2,64,92,1211,72171,1,77,32
2902,0,64,89,1463,158210,12,50,30
357,2,71,91,1477,67650,27,263,180
3649,0,70,79,1439,64568,9,145,60
3146,0,64,92,986,1354081,4,85,96
2862,0,18,94,1108,14585024,144,674,650
2604,0,64,94,835,447651,3,253,146
706,2,54,70,422,87613,242,1,86
3017,2,17,92,1244,280535,16,64,60
332,0,64,89,1463,96945,2,71,23
2747,2,18,94,1211,100036,3,23,34
1992,2,33,31,740,83068,1,93,59
1316,0,45,94,438,216834,0,26,50
1126,2,64,77,841,39593,11,56,18
3427,0,17,88,44,1580018,12,513,68
830,1,47,94,44,12696,0,70,9
2561,2,33,91,44,34957,0,85,17
2147,0,18,92,1463,561085,15,67,130
1516,0,64,72,1493,255080,2,42,41
2139,0,47,91,44,136223,0,62,22
1250,0,76,86,41,225879,0,172,56
735,0,6,93,1385,166076,5,223,117
1656,0,61,91,637,99503,0,41,14
2732,2,72,93,1556,13798,27,0,16
2451,0,57,92,1385,281371,3,364,28
2073,0,45,93,1477,608130,22,18,41
183,2,74,106,41,45413,0,7,83
1663,2,72,94,1477,61035,46,1,27
407,0,45,94,340,80317,6,71,83
1840,0,58,92,1556,69660,18,1,52
432,0,4,94,1009,95945,0,34,53
829,0,90,90,1565,116198,93,120,24
1335,0,45,91,1463,688351,10,241,57
1609,0,79,91,1477,15625,4,2,11
652,0,33,91,431,119423,0,171,35
1277,0,33,93,44,216186,1,209,66
3090,0,61,93,1371,795177,4,226,82
239,0,11,106,385,241904,1,214,58
1272,0,18,94,1477,214307,25,95,86
2574,0,33,89,1108,104740,0,60,14
721,0,33,94,44,1307379,0,352,68
1149,0,86,91,1407,14079,2,0,8
551,2,33,106,948,38216,0,92,10
1844,0,33,106,1385,118971,0,83,28
2157,0,58,92,1201,37644,68,26,25
3741,0,64,92,1463,759806,1,25,27
1998,0,61,89,1108,85250,0,123,29
3808,0,51,91,386,141221,4,34,73
160,2,40,84,570,115425,0,2,7
1337,0,45,79,388,59020,0,1,16
3076,0,72,92,1211,101007,72,0,32
605,0,74,83,603,577446,9,203,59
1969,0,33,89,623,403676,14,47,29
1144,0,11,106,1385,324840,2,7,171
2268,0,64,92,44,295285,6,59,105
3738,0,76,92,44,184248,4,32,25
3264,0,72,90,416,238857,7,10,38
3035,2,72,94,1477,21169,13,1,10
3651,0,86,91,1477,69854,10,15,36
3223,0,33,94,889,583681,0,292,71
1314,2,18,79,393,89997,4,38,125
2913,0,72,94,1477,12220,0,0,8
3158,2,86,88,294,110718,4,17,27
180,0,45,86,61,269796,0,38,27
2919,0,58,88,41,19382,7,13,8
3355,0,84,81,1491,434624,217,3692,415
534,2,64,93,1211,21674,44,1,44
2995,0,33,94,675,1198060,5,291,44
